"","data","cat_pergunta","dado","cat_recorte","recorte","valor"
"2226","2014-07-21","favorito","Outros","intencao_estimulada","Branco e Nulo",1
"2227","2014-07-21","favorito","Aécio Neves","intencao_estimulada","Dilma Rousseff",3
"2228","2014-07-21","favorito","Dilma Rousseff","intencao_estimulada","Dilma Rousseff",86
"2229","2014-07-21","favorito","Eduardo Campos","intencao_estimulada","Dilma Rousseff",1
"2230","2014-07-21","favorito","NS/NR*","intencao_estimulada","Dilma Rousseff",9
"2231","2014-07-21","favorito","Outros","intencao_estimulada","Dilma Rousseff",1
"2232","2014-07-21","favorito","Aécio Neves","intencao_estimulada","Eduardo Campos",7
"2233","2014-07-21","favorito","Dilma Rousseff","intencao_estimulada","Eduardo Campos",34
"2234","2014-07-21","favorito","Eduardo Campos","intencao_estimulada","Eduardo Campos",33
"2235","2014-07-21","favorito","NS/NR*","intencao_estimulada","Eduardo Campos",26
"2236","2014-07-21","favorito","Outros","intencao_estimulada","Eduardo Campos",1
"2237","2014-07-21","favorito","Aécio Neves","intencao_estimulada","NS/NR*",3
"2238","2014-07-21","favorito","Dilma Rousseff","intencao_estimulada","NS/NR*",31
"2239","2014-07-21","favorito","Eduardo Campos","intencao_estimulada","NS/NR*",1
"2240","2014-07-21","favorito","NS/NR*","intencao_estimulada","NS/NR*",63
"2241","2014-07-21","favorito","Outros","intencao_estimulada","NS/NR*",2
"2242","2014-07-21","favorito","Aécio Neves","intencao_estimulada","Outros",10
"2243","2014-07-21","favorito","Dilma Rousseff","intencao_estimulada","Outros",44
"2244","2014-07-21","favorito","Eduardo Campos","intencao_estimulada","Outros",5
"2245","2014-07-21","favorito","NS/NR*","intencao_estimulada","Outros",33
"2246","2014-07-21","favorito","Outros","intencao_estimulada","Outros",8
"2252","2014-07-21","vida_hoje","Satisfeito","favorito","Aécio Neves",75
"2253","2014-07-21","vida_hoje","Insatisfeito","favorito","Aécio Neves",24
"2254","2014-07-21","vida_hoje","NS/NR*","favorito","Aécio Neves",0
"2255","2014-07-21","vida_hoje","Satisfeito","favorito","Dilma Rousseff",83
"2256","2014-07-21","vida_hoje","Insatisfeito","favorito","Dilma Rousseff",17
"2257","2014-07-21","vida_hoje","NS/NR*","favorito","Dilma Rousseff",0
"2258","2014-07-21","vida_hoje","Satisfeito","favorito","Eduardo Campos",74
"2259","2014-07-21","vida_hoje","Insatisfeito","favorito","Eduardo Campos",26
"2260","2014-07-21","vida_hoje","NS/NR*","favorito","Eduardo Campos",0
"2261","2014-07-21","vida_hoje","Satisfeito","favorito","NS/NR*",73
"2262","2014-07-21","vida_hoje","Insatisfeito","favorito","NS/NR*",26
"2263","2014-07-21","vida_hoje","NS/NR*","favorito","NS/NR*",1
"2264","2014-07-21","vida_hoje","Satisfeito","favorito","Outros",65
"2265","2014-07-21","vida_hoje","Insatisfeito","favorito","Outros",35
"2266","2014-07-21","vida_hoje","NS/NR*","favorito","Outros",0
"2267","2014-07-21","interesse","Tem muito interesse","favorito","Aécio Neves",21
"2268","2014-07-21","interesse","Tem médio interesse","favorito","Aécio Neves",28
"2269","2014-07-21","interesse","Não tem interesse","favorito","Aécio Neves",50
"2270","2014-07-21","interesse","NS/NR*","favorito","Aécio Neves",0
"2271","2014-07-21","interesse","Tem muito interesse","favorito","Dilma Rousseff",20
"2272","2014-07-21","interesse","Tem médio interesse","favorito","Dilma Rousseff",30
"2273","2014-07-21","interesse","Não tem interesse","favorito","Dilma Rousseff",50
"2274","2014-07-21","interesse","NS/NR*","favorito","Dilma Rousseff",0
"2275","2014-07-21","interesse","Tem muito interesse","favorito","Eduardo Campos",14
"2276","2014-07-21","interesse","Tem médio interesse","favorito","Eduardo Campos",26
"2277","2014-07-21","interesse","Não tem interesse","favorito","Eduardo Campos",60
"2278","2014-07-21","interesse","NS/NR*","favorito","Eduardo Campos",0
"2279","2014-07-21","interesse","Tem muito interesse","favorito","NS/NR*",9
"2280","2014-07-21","interesse","Tem médio interesse","favorito","NS/NR*",19
"2281","2014-07-21","interesse","Não tem interesse","favorito","NS/NR*",71
"2282","2014-07-21","interesse","NS/NR*","favorito","NS/NR*",1
"2283","2014-07-21","interesse","Tem muito interesse","favorito","Outros",15
"2284","2014-07-21","interesse","Tem médio interesse","favorito","Outros",21
"2285","2014-07-21","interesse","Não tem interesse","favorito","Outros",65
"2286","2014-07-21","interesse","NS/NR*","favorito","Outros",0
"2287","2014-07-21","intencao_espontanea","Aécio Neves","favorito","Aécio Neves",49
"2288","2014-07-21","intencao_espontanea","Branco e Nulo","favorito","Aécio Neves",10
"2289","2014-07-21","intencao_espontanea","Dilma Rousseff","favorito","Aécio Neves",4
"2290","2014-07-21","intencao_espontanea","Eduardo Campos","favorito","Aécio Neves",2
"2291","2014-07-21","intencao_espontanea","NS/NR*","favorito","Aécio Neves",32
"2292","2014-07-21","intencao_espontanea","Outros","favorito","Aécio Neves",2
"2293","2014-07-21","intencao_espontanea","Aécio Neves","favorito","Dilma Rousseff",7
"2294","2014-07-21","intencao_espontanea","Branco e Nulo","favorito","Dilma Rousseff",13
"2295","2014-07-21","intencao_espontanea","Dilma Rousseff","favorito","Dilma Rousseff",43
"2296","2014-07-21","intencao_espontanea","Eduardo Campos","favorito","Dilma Rousseff",3
"2297","2014-07-21","intencao_espontanea","NS/NR*","favorito","Dilma Rousseff",32
"2298","2014-07-21","intencao_espontanea","Outros","favorito","Dilma Rousseff",1
"2299","2014-07-21","intencao_espontanea","Aécio Neves","favorito","Eduardo Campos",1
"2300","2014-07-21","intencao_espontanea","Branco e Nulo","favorito","Eduardo Campos",12
"2301","2014-07-21","intencao_espontanea","Dilma Rousseff","favorito","Eduardo Campos",5
"2302","2014-07-21","intencao_espontanea","Eduardo Campos","favorito","Eduardo Campos",34
"2303","2014-07-21","intencao_espontanea","NS/NR*","favorito","Eduardo Campos",45
"2304","2014-07-21","intencao_espontanea","Outros","favorito","Eduardo Campos",3
"2305","2014-07-21","intencao_espontanea","Aécio Neves","favorito","NS/NR*",3
"2306","2014-07-21","intencao_espontanea","Branco e Nulo","favorito","NS/NR*",29
"2307","2014-07-21","intencao_espontanea","Dilma Rousseff","favorito","NS/NR*",5
"2308","2014-07-21","intencao_espontanea","Eduardo Campos","favorito","NS/NR*",2
"2309","2014-07-21","intencao_espontanea","NS/NR*","favorito","NS/NR*",59
"2310","2014-07-21","intencao_espontanea","Outros","favorito","NS/NR*",2
"2311","2014-07-21","intencao_espontanea","Aécio Neves","favorito","Outros",0
"2312","2014-07-21","intencao_espontanea","Branco e Nulo","favorito","Outros",29
"2313","2014-07-21","intencao_espontanea","Dilma Rousseff","favorito","Outros",12
"2314","2014-07-21","intencao_espontanea","Eduardo Campos","favorito","Outros",3
"2315","2014-07-21","intencao_espontanea","NS/NR*","favorito","Outros",38
"2316","2014-07-21","intencao_espontanea","Outros","favorito","Outros",18
"2317","2014-07-21","intencao_estimulada","Aécio Neves","favorito","Aécio Neves",75
"2318","2014-07-21","intencao_estimulada","Branco e Nulo","favorito","Aécio Neves",9
"2319","2014-07-21","intencao_estimulada","Dilma Rousseff","favorito","Aécio Neves",7
"2320","2014-07-21","intencao_estimulada","Eduardo Campos","favorito","Aécio Neves",3
"2321","2014-07-21","intencao_estimulada","NS/NR*","favorito","Aécio Neves",2
"2322","2014-07-21","intencao_estimulada","Outros","favorito","Aécio Neves",3
"2323","2014-07-21","intencao_estimulada","Pastor Everaldo","favorito","Aécio Neves",2
"2324","2014-07-21","intencao_estimulada","Aécio Neves","favorito","Dilma Rousseff",12
"2325","2014-07-21","intencao_estimulada","Branco e Nulo","favorito","Dilma Rousseff",11
"2326","2014-07-21","intencao_estimulada","Dilma Rousseff","favorito","Dilma Rousseff",61
"2327","2014-07-21","intencao_estimulada","Eduardo Campos","favorito","Dilma Rousseff",5
"2328","2014-07-21","intencao_estimulada","NS/NR*","favorito","Dilma Rousseff",5
"2329","2014-07-21","intencao_estimulada","Outros","favorito","Dilma Rousseff",4
"2330","2014-07-21","intencao_estimulada","Pastor Everaldo","favorito","Dilma Rousseff",2
"2331","2014-07-21","intencao_estimulada","Aécio Neves","favorito","Eduardo Campos",5
"2332","2014-07-21","intencao_estimulada","Branco e Nulo","favorito","Eduardo Campos",13
"2333","2014-07-21","intencao_estimulada","Dilma Rousseff","favorito","Eduardo Campos",12
"2334","2014-07-21","intencao_estimulada","Eduardo Campos","favorito","Eduardo Campos",60
"2335","2014-07-21","intencao_estimulada","NS/NR*","favorito","Eduardo Campos",2
"2336","2014-07-21","intencao_estimulada","Outros","favorito","Eduardo Campos",4
"2337","2014-07-21","intencao_estimulada","Pastor Everaldo","favorito","Eduardo Campos",3
"2338","2014-07-21","intencao_estimulada","Aécio Neves","favorito","NS/NR*",13
"2339","2014-07-21","intencao_estimulada","Branco e Nulo","favorito","NS/NR*",32
"2340","2014-07-21","intencao_estimulada","Dilma Rousseff","favorito","NS/NR*",14
"2341","2014-07-21","intencao_estimulada","Eduardo Campos","favorito","NS/NR*",9
"2342","2014-07-21","intencao_estimulada","NS/NR*","favorito","NS/NR*",23
"2343","2014-07-21","intencao_estimulada","Outros","favorito","NS/NR*",6
"2344","2014-07-21","intencao_estimulada","Pastor Everaldo","favorito","NS/NR*",4
"2345","2014-07-21","intencao_estimulada","Aécio Neves","favorito","Outros",9
"2346","2014-07-21","intencao_estimulada","Branco e Nulo","favorito","Outros",6
"2347","2014-07-21","intencao_estimulada","Dilma Rousseff","favorito","Outros",24
"2348","2014-07-21","intencao_estimulada","Eduardo Campos","favorito","Outros",3
"2349","2014-07-21","intencao_estimulada","NS/NR*","favorito","Outros",9
"2350","2014-07-21","intencao_estimulada","Outros","favorito","Outros",21
"2351","2014-07-21","intencao_estimulada","Pastor Everaldo","favorito","Outros",29
"2352","2014-07-21","avaliacao_governo","Ótimo e bom","favorito","Aécio Neves",9
"2353","2014-07-21","avaliacao_governo","Regular","favorito","Aécio Neves",33
"2354","2014-07-21","avaliacao_governo","Ruim e péssimo","favorito","Aécio Neves",58
"2355","2014-07-21","avaliacao_governo","NS/NR*","favorito","Aécio Neves",0
"2356","2014-07-21","avaliacao_governo","Ótimo e bom","favorito","Dilma Rousseff",48
"2357","2014-07-21","avaliacao_governo","Regular","favorito","Dilma Rousseff",34
"2358","2014-07-21","avaliacao_governo","Ruim e péssimo","favorito","Dilma Rousseff",18
"2359","2014-07-21","avaliacao_governo","NS/NR*","favorito","Dilma Rousseff",0
"2360","2014-07-21","avaliacao_governo","Ótimo e bom","favorito","Eduardo Campos",17
"2361","2014-07-21","avaliacao_governo","Regular","favorito","Eduardo Campos",33
"2362","2014-07-21","avaliacao_governo","Ruim e péssimo","favorito","Eduardo Campos",49
"2363","2014-07-21","avaliacao_governo","NS/NR*","favorito","Eduardo Campos",1
"2364","2014-07-21","avaliacao_governo","Ótimo e bom","favorito","NS/NR*",11
"2365","2014-07-21","avaliacao_governo","Regular","favorito","NS/NR*",41
"2366","2014-07-21","avaliacao_governo","Ruim e péssimo","favorito","NS/NR*",47
"2367","2014-07-21","avaliacao_governo","NS/NR*","favorito","NS/NR*",1
"2368","2014-07-21","avaliacao_governo","Ótimo e bom","favorito","Outros",18
"2369","2014-07-21","avaliacao_governo","Regular","favorito","Outros",35
"2370","2014-07-21","avaliacao_governo","Ruim e péssimo","favorito","Outros",44
"2371","2014-07-21","avaliacao_governo","NS/NR*","favorito","Outros",3
"2372","2014-07-21","aprova_dilma","Aprova","favorito","Aécio Neves",15
"2373","2014-07-21","aprova_dilma","Desaprova","favorito","Aécio Neves",84
"2374","2014-07-21","aprova_dilma","NS/NR*","favorito","Aécio Neves",1
"2375","2014-07-21","aprova_dilma","Aprova","favorito","Dilma Rousseff",64
"2376","2014-07-21","aprova_dilma","Desaprova","favorito","Dilma Rousseff",31
"2377","2014-07-21","aprova_dilma","NS/NR*","favorito","Dilma Rousseff",4
"2378","2014-07-21","aprova_dilma","Aprova","favorito","Eduardo Campos",29
"2379","2014-07-21","aprova_dilma","Desaprova","favorito","Eduardo Campos",64
"2380","2014-07-21","aprova_dilma","NS/NR*","favorito","Eduardo Campos",7
"2381","2014-07-21","aprova_dilma","Aprova","favorito","NS/NR*",22
"2382","2014-07-21","aprova_dilma","Desaprova","favorito","NS/NR*",66
"2383","2014-07-21","aprova_dilma","NS/NR*","favorito","NS/NR*",12
"2384","2014-07-21","aprova_dilma","Aprova","favorito","Outros",21
"2385","2014-07-21","aprova_dilma","Desaprova","favorito","Outros",71
"2386","2014-07-21","aprova_dilma","NS/NR*","favorito","Outros",9
"2387","2014-07-21","desejo_mudanca","Quer mudança","favorito","Aécio Neves",84
"2388","2014-07-21","desejo_mudanca","Quer continuidade","favorito","Aécio Neves",15
"2389","2014-07-21","desejo_mudanca","NS/NR*","favorito","Aécio Neves",0
"2390","2014-07-21","desejo_mudanca","Quer mudança","favorito","Dilma Rousseff",62
"2391","2014-07-21","desejo_mudanca","Quer continuidade","favorito","Dilma Rousseff",37
"2392","2014-07-21","desejo_mudanca","NS/NR*","favorito","Dilma Rousseff",1
"2393","2014-07-21","desejo_mudanca","Quer mudança","favorito","Eduardo Campos",78
"2394","2014-07-21","desejo_mudanca","Quer continuidade","favorito","Eduardo Campos",20
"2395","2014-07-21","desejo_mudanca","NS/NR*","favorito","Eduardo Campos",2
"2396","2014-07-21","desejo_mudanca","Quer mudança","favorito","NS/NR*",79
"2397","2014-07-21","desejo_mudanca","Quer continuidade","favorito","NS/NR*",17
"2398","2014-07-21","desejo_mudanca","NS/NR*","favorito","NS/NR*",4
"2399","2014-07-21","desejo_mudanca","Quer mudança","favorito","Outros",74
"2400","2014-07-21","desejo_mudanca","Quer continuidade","favorito","Outros",21
"2401","2014-07-21","desejo_mudanca","NS/NR*","favorito","Outros",6
"2402","2014-07-21","rejeicao","Dilma Rousseff","favorito","Aécio Neves",74
"2403","2014-07-21","rejeicao","Aécio Neves","favorito","Aécio Neves",2
"2404","2014-07-21","rejeicao","Pastor Everaldo","favorito","Aécio Neves",8
"2405","2014-07-21","rejeicao","Eduardo Campos","favorito","Aécio Neves",3
"2406","2014-07-21","rejeicao","Dilma Rousseff","favorito","Dilma Rousseff",20
"2407","2014-07-21","rejeicao","Aécio Neves","favorito","Dilma Rousseff",24
"2408","2014-07-21","rejeicao","Pastor Everaldo","favorito","Dilma Rousseff",12
"2409","2014-07-21","rejeicao","Eduardo Campos","favorito","Dilma Rousseff",11
"2410","2014-07-21","rejeicao","Dilma Rousseff","favorito","Eduardo Campos",59
"2411","2014-07-21","rejeicao","Aécio Neves","favorito","Eduardo Campos",12
"2412","2014-07-21","rejeicao","Pastor Everaldo","favorito","Eduardo Campos",16
"2413","2014-07-21","rejeicao","Eduardo Campos","favorito","Eduardo Campos",3
"2414","2014-07-21","rejeicao","Dilma Rousseff","favorito","NS/NR*",42
"2415","2014-07-21","rejeicao","Aécio Neves","favorito","NS/NR*",9
"2416","2014-07-21","rejeicao","Pastor Everaldo","favorito","NS/NR*",8
"2417","2014-07-21","rejeicao","Eduardo Campos","favorito","NS/NR*",7
"2418","2014-07-21","rejeicao","Dilma Rousseff","favorito","Outros",50
"2419","2014-07-21","rejeicao","Aécio Neves","favorito","Outros",0
"2420","2014-07-21","rejeicao","Pastor Everaldo","favorito","Outros",12
"2421","2014-07-21","rejeicao","Eduardo Campos","favorito","Outros",12
"2422","2014-07-21","2turno_aecio","Aécio Neves","favorito","Aécio Neves",85
"2423","2014-07-21","2turno_aecio","Branco e Nulo","favorito","Aécio Neves",7
"2424","2014-07-21","2turno_aecio","Dilma Rousseff","favorito","Aécio Neves",6
"2425","2014-07-21","2turno_aecio","NS/NR*","favorito","Aécio Neves",2
"2426","2014-07-21","2turno_aecio","Aécio Neves","favorito","Dilma Rousseff",18
"2427","2014-07-21","2turno_aecio","Branco e Nulo","favorito","Dilma Rousseff",13
"2428","2014-07-21","2turno_aecio","Dilma Rousseff","favorito","Dilma Rousseff",65
"2429","2014-07-21","2turno_aecio","NS/NR*","favorito","Dilma Rousseff",4
"2430","2014-07-21","2turno_aecio","Aécio Neves","favorito","Eduardo Campos",40
"2431","2014-07-21","2turno_aecio","Branco e Nulo","favorito","Eduardo Campos",35
"2432","2014-07-21","2turno_aecio","Dilma Rousseff","favorito","Eduardo Campos",22
"2433","2014-07-21","2turno_aecio","NS/NR*","favorito","Eduardo Campos",3
"2434","2014-07-21","2turno_aecio","Aécio Neves","favorito","NS/NR*",32
"2435","2014-07-21","2turno_aecio","Branco e Nulo","favorito","NS/NR*",32
"2436","2014-07-21","2turno_aecio","Dilma Rousseff","favorito","NS/NR*",14
"2437","2014-07-21","2turno_aecio","NS/NR*","favorito","NS/NR*",22
"2438","2014-07-21","2turno_aecio","Aécio Neves","favorito","Outros",56
"2439","2014-07-21","2turno_aecio","Branco e Nulo","favorito","Outros",6
"2440","2014-07-21","2turno_aecio","Dilma Rousseff","favorito","Outros",26
"2441","2014-07-21","2turno_aecio","NS/NR*","favorito","Outros",12
"2442","2014-07-21","2turno_campos","Branco e Nulo","favorito","Aécio Neves",28
"2443","2014-07-21","2turno_campos","Dilma Rousseff","favorito","Aécio Neves",11
"2444","2014-07-21","2turno_campos","Eduardo Campos","favorito","Aécio Neves",54
"2445","2014-07-21","2turno_campos","NS/NR*","favorito","Aécio Neves",7
"2446","2014-07-21","2turno_campos","Branco e Nulo","favorito","Dilma Rousseff",13
"2447","2014-07-21","2turno_campos","Dilma Rousseff","favorito","Dilma Rousseff",65
"2448","2014-07-21","2turno_campos","Eduardo Campos","favorito","Dilma Rousseff",17
"2449","2014-07-21","2turno_campos","NS/NR*","favorito","Dilma Rousseff",5
"2450","2014-07-21","2turno_campos","Branco e Nulo","favorito","Eduardo Campos",11
"2451","2014-07-21","2turno_campos","Dilma Rousseff","favorito","Eduardo Campos",9
"2452","2014-07-21","2turno_campos","Eduardo Campos","favorito","Eduardo Campos",75
